"sim_number","generation","diameter","strain"
259,30,13,"Petite"
259,31,12,"Petite"
259,32,10,"Petite"
259,33,10,"Petite"
259,34,12,"Petite"
259,35,11,"Petite"
259,36,10,"Petite"
259,37,12,"Petite"
259,38,12,"Petite"
259,39,11,"Petite"
259,40,15,"Petite"
259,41,14,"Petite"
259,42,12,"Petite"
259,43,12,"Petite"
259,44,12,"Petite"
259,45,12,"Petite"
259,46,13,"Petite"
259,47,13,"Petite"
259,48,14,"Petite"
259,49,12,"Petite"
259,50,11,"Petite"
259,51,11,"Petite"
259,52,11,"Petite"
259,53,11,"Petite"
259,54,12,"Petite"
259,55,11,"Petite"
259,56,13,"Petite"
259,57,12,"Petite"
259,58,11,"Petite"
259,59,11,"Petite"
259,60,11,"Petite"
259,61,11,"Petite"
259,62,12,"Petite"
259,63,11,"Petite"
259,64,13,"Petite"
259,65,12,"Petite"
259,66,11,"Petite"
259,67,12,"Petite"
259,68,12,"Petite"
259,69,13,"Petite"
259,70,12,"Petite"
259,71,11,"Petite"
259,72,12,"Petite"
259,73,13,"Petite"
259,74,14,"Petite"
259,75,16,"Petite"
259,76,13,"Petite"
259,77,12,"Petite"
259,78,13,"Petite"
259,79,14,"Petite"
259,80,13,"Petite"
259,81,12,"Petite"
259,82,13,"Petite"
259,83,12,"Petite"
259,84,11,"Petite"
259,85,12,"Petite"
259,86,12,"Petite"
259,87,12,"Petite"
259,88,12,"Petite"
259,89,13,"Petite"
259,90,14,"Petite"
259,91,13,"Petite"
259,92,11,"Petite"
259,93,13,"Petite"
259,94,13,"Petite"
259,95,11,"Petite"
259,96,11,"Petite"
259,97,11,"Petite"
259,98,12,"Petite"
259,99,12,"Petite"
259,100,12,"Petite"
259,101,13,"Petite"
260,0,11,"Petite"
260,1,10,"Petite"
260,2,12,"Petite"
260,3,13,"Petite"
260,4,12,"Petite"
260,5,12,"Petite"
260,6,11,"Petite"
260,7,11,"Petite"
260,8,11,"Petite"
260,9,11,"Petite"
260,10,11,"Petite"
260,11,11,"Petite"
260,12,11,"Petite"
260,13,12,"Petite"
260,14,11,"Petite"
260,15,10,"Petite"
260,16,13,"Petite"
260,17,13,"Petite"
260,18,13,"Petite"
260,19,12,"Petite"
260,20,13,"Petite"
260,21,12,"Petite"
260,22,11,"Petite"
260,23,12,"Petite"
260,24,11,"Petite"
260,25,13,"Petite"
260,26,12,"Petite"
260,27,13,"Petite"
260,28,13,"Petite"
260,29,12,"Petite"
260,30,11,"Petite"
260,31,12,"Petite"
260,32,13,"Petite"
260,33,13,"Petite"
260,34,12,"Petite"
260,35,14,"Petite"
260,36,15,"Petite"
260,37,11,"Petite"
260,38,12,"Petite"
260,39,11,"Petite"
260,40,12,"Petite"
260,41,12,"Petite"
260,42,14,"Petite"
260,43,13,"Petite"
260,44,11,"Petite"
260,45,10,"Petite"
260,46,12,"Petite"
260,47,12,"Petite"
260,48,9,"Petite"
260,49,11,"Petite"
260,50,10,"Petite"
260,51,11,"Petite"
260,52,12,"Petite"
260,53,11,"Petite"
260,54,12,"Petite"
260,55,12,"Petite"
260,56,12,"Petite"
260,57,12,"Petite"
260,58,14,"Petite"
260,59,12,"Petite"
260,60,11,"Petite"
260,61,11,"Petite"
260,62,10,"Petite"
260,63,13,"Petite"
260,64,13,"Petite"
260,65,13,"Petite"
260,66,14,"Petite"
260,67,12,"Petite"
260,68,11,"Petite"
260,69,12,"Petite"
260,70,12,"Petite"
260,71,11,"Petite"
260,72,12,"Petite"
260,73,12,"Petite"
260,74,12,"Petite"
260,75,10,"Petite"
260,76,10,"Petite"
260,77,12,"Petite"
260,78,12,"Petite"
260,79,15,"Petite"
260,80,13,"Petite"
260,81,13,"Petite"
260,82,13,"Petite"
260,83,13,"Petite"
260,84,14,"Petite"
260,85,13,"Petite"
260,86,12,"Petite"
260,87,13,"Petite"
260,88,13,"Petite"
260,89,12,"Petite"
260,90,12,"Petite"
260,91,14,"Petite"
260,92,13,"Petite"
260,93,12,"Petite"
260,94,13,"Petite"
260,95,13,"Petite"
260,96,12,"Petite"
260,97,14,"Petite"
260,98,14,"Petite"
260,99,14,"Petite"
260,100,15,"Petite"
260,101,12,"Petite"
261,0,13,"Petite"
261,1,13,"Petite"
261,2,12,"Petite"
261,3,13,"Petite"
261,4,13,"Petite"
261,5,13,"Petite"
261,6,13,"Petite"
261,7,13,"Petite"
261,8,12,"Petite"
261,9,11,"Petite"
261,10,12,"Petite"
261,11,12,"Petite"
261,12,13,"Petite"
261,13,12,"Petite"
261,14,12,"Petite"
261,15,13,"Petite"
261,16,10,"Petite"
261,17,12,"Petite"
261,18,12,"Petite"
261,19,10,"Petite"
261,20,10,"Petite"
261,21,12,"Petite"
261,22,11,"Petite"
261,23,13,"Petite"
261,24,12,"Petite"
261,25,13,"Petite"
261,26,11,"Petite"
261,27,11,"Petite"
261,28,11,"Petite"
261,29,11,"Petite"
261,30,11,"Petite"
261,31,13,"Petite"
261,32,12,"Petite"
261,33,14,"Petite"
261,34,12,"Petite"
261,35,9,"Petite"
261,36,12,"Petite"
261,37,11,"Petite"
261,38,12,"Petite"
261,39,13,"Petite"
261,40,14,"Petite"
261,41,13,"Petite"
261,42,14,"Petite"
261,43,15,"Petite"
261,44,12,"Petite"
261,45,12,"Petite"
261,46,10,"Petite"
261,47,10,"Petite"
261,48,10,"Petite"
261,49,10,"Petite"
261,50,10,"Petite"
261,51,13,"Petite"
261,52,11,"Petite"
261,53,12,"Petite"
261,54,11,"Petite"
261,55,12,"Petite"
261,56,12,"Petite"
261,57,11,"Petite"
261,58,12,"Petite"
261,59,12,"Petite"
261,60,12,"Petite"
261,61,12,"Petite"
261,62,12,"Petite"
261,63,12,"Petite"
261,64,12,"Petite"
261,65,11,"Petite"
261,66,12,"Petite"
261,67,10,"Petite"
261,68,12,"Petite"
261,69,10,"Petite"
261,70,11,"Petite"
261,71,12,"Petite"
261,72,13,"Petite"
261,73,12,"Petite"
261,74,13,"Petite"
261,75,14,"Petite"
261,76,12,"Petite"
261,77,11,"Petite"
261,78,10,"Petite"
261,79,12,"Petite"
261,80,12,"Petite"
261,81,11,"Petite"
261,82,12,"Petite"
261,83,13,"Petite"
261,84,13,"Petite"
261,85,13,"Petite"
261,86,12,"Petite"
261,87,12,"Petite"
261,88,11,"Petite"
261,89,12,"Petite"
261,90,12,"Petite"
261,91,13,"Petite"
261,92,11,"Petite"
261,93,13,"Petite"
261,94,13,"Petite"
261,95,12,"Petite"
261,96,13,"Petite"
261,97,13,"Petite"
261,98,13,"Petite"
261,99,12,"Petite"
261,100,14,"Petite"
261,101,12,"Petite"
262,0,14,"Petite"
262,1,15,"Petite"
262,2,16,"Petite"
262,3,13,"Petite"
262,4,14,"Petite"
262,5,14,"Petite"
262,6,12,"Petite"
262,7,11,"Petite"
262,8,11,"Petite"
262,9,11,"Petite"
262,10,12,"Petite"
262,11,11,"Petite"
262,12,11,"Petite"
262,13,11,"Petite"
262,14,11,"Petite"
262,15,12,"Petite"
262,16,12,"Petite"
262,17,12,"Petite"
262,18,11,"Petite"
262,19,10,"Petite"
262,20,11,"Petite"
262,21,11,"Petite"
262,22,12,"Petite"
262,23,12,"Petite"
262,24,12,"Petite"
262,25,10,"Petite"
262,26,11,"Petite"
262,27,14,"Petite"
262,28,11,"Petite"
262,29,12,"Petite"
262,30,13,"Petite"
262,31,12,"Petite"
262,32,12,"Petite"
262,33,11,"Petite"
262,34,11,"Petite"
262,35,12,"Petite"
262,36,12,"Petite"
262,37,13,"Petite"
262,38,13,"Petite"
262,39,11,"Petite"
262,40,12,"Petite"
262,41,13,"Petite"
262,42,13,"Petite"
262,43,12,"Petite"
262,44,13,"Petite"
262,45,13,"Petite"
262,46,12,"Petite"
262,47,12,"Petite"
262,48,12,"Petite"
262,49,12,"Petite"
262,50,13,"Petite"
262,51,14,"Petite"
262,52,11,"Petite"
262,53,12,"Petite"
262,54,12,"Petite"
262,55,11,"Petite"
262,56,11,"Petite"
262,57,13,"Petite"
262,58,14,"Petite"
262,59,14,"Petite"
262,60,13,"Petite"
262,61,13,"Petite"
262,62,13,"Petite"
262,63,11,"Petite"
262,64,11,"Petite"
262,65,14,"Petite"
262,66,13,"Petite"
262,67,14,"Petite"
262,68,13,"Petite"
262,69,12,"Petite"
262,70,12,"Petite"
262,71,12,"Petite"
262,72,14,"Petite"
262,73,12,"Petite"
262,74,14,"Petite"
262,75,14,"Petite"
262,76,13,"Petite"
262,77,13,"Petite"
262,78,14,"Petite"
262,79,15,"Petite"
262,80,13,"Petite"
262,81,13,"Petite"
262,82,13,"Petite"
262,83,13,"Petite"
262,84,11,"Petite"
262,85,11,"Petite"
262,86,12,"Petite"
262,87,11,"Petite"
262,88,13,"Petite"
262,89,9,"Petite"
262,90,10,"Petite"
262,91,11,"Petite"
262,92,11,"Petite"
262,93,12,"Petite"
262,94,12,"Petite"
262,95,11,"Petite"
262,96,12,"Petite"
262,97,13,"Petite"
262,98,13,"Petite"
262,99,14,"Petite"
262,100,11,"Petite"
262,101,12,"Petite"
263,0,11,"Petite"
263,1,12,"Petite"
263,2,14,"Petite"
263,3,15,"Petite"
263,4,13,"Petite"
263,5,13,"Petite"
263,6,14,"Petite"
263,7,13,"Petite"
263,8,12,"Petite"
263,9,12,"Petite"
263,10,13,"Petite"
263,11,13,"Petite"
263,12,13,"Petite"
263,13,15,"Petite"
263,14,13,"Petite"
263,15,11,"Petite"
263,16,13,"Petite"
263,17,15,"Petite"
263,18,13,"Petite"
263,19,11,"Petite"
263,20,10,"Petite"
263,21,12,"Petite"
263,22,11,"Petite"
263,23,12,"Petite"
263,24,13,"Petite"
263,25,13,"Petite"
263,26,12,"Petite"
263,27,13,"Petite"
263,28,14,"Petite"
263,29,12,"Petite"
263,30,13,"Petite"
263,31,13,"Petite"
263,32,13,"Petite"
263,33,13,"Petite"
263,34,12,"Petite"
263,35,13,"Petite"
263,36,11,"Petite"
263,37,11,"Petite"
263,38,11,"Petite"
263,39,12,"Petite"
263,40,14,"Petite"
263,41,14,"Petite"
263,42,14,"Petite"
263,43,12,"Petite"
263,44,13,"Petite"
263,45,13,"Petite"
263,46,11,"Petite"
263,47,14,"Petite"
263,48,14,"Petite"
263,49,13,"Petite"
263,50,12,"Petite"
263,51,13,"Petite"
263,52,13,"Petite"
263,53,10,"Petite"
263,54,12,"Petite"
263,55,13,"Petite"
263,56,13,"Petite"
263,57,14,"Petite"
263,58,11,"Petite"
263,59,11,"Petite"
263,60,13,"Petite"
263,61,13,"Petite"
263,62,13,"Petite"
263,63,11,"Petite"
263,64,11,"Petite"
263,65,12,"Petite"
263,66,12,"Petite"
263,67,11,"Petite"
263,68,12,"Petite"
263,69,12,"Petite"
263,70,11,"Petite"
263,71,12,"Petite"
263,72,12,"Petite"
263,73,11,"Petite"
263,74,13,"Petite"
263,75,11,"Petite"
263,76,11,"Petite"
263,77,13,"Petite"
263,78,12,"Petite"
263,79,14,"Petite"
263,80,13,"Petite"
263,81,12,"Petite"
263,82,14,"Petite"
263,83,11,"Petite"
263,84,12,"Petite"
263,85,10,"Petite"
263,86,10,"Petite"
263,87,12,"Petite"
263,88,12,"Petite"
263,89,13,"Petite"
263,90,14,"Petite"
263,91,13,"Petite"
263,92,10,"Petite"
263,93,13,"Petite"
263,94,14,"Petite"
263,95,11,"Petite"
263,96,12,"Petite"
263,97,14,"Petite"
263,98,15,"Petite"
263,99,12,"Petite"
263,100,13,"Petite"
263,101,11,"Petite"
264,0,12,"Petite"
264,1,11,"Petite"
264,2,13,"Petite"
264,3,14,"Petite"
264,4,13,"Petite"
264,5,12,"Petite"
264,6,13,"Petite"
264,7,13,"Petite"
264,8,14,"Petite"
264,9,13,"Petite"
264,10,13,"Petite"
264,11,12,"Petite"
264,12,12,"Petite"
264,13,15,"Petite"
264,14,13,"Petite"
264,15,13,"Petite"
264,16,11,"Petite"
264,17,10,"Petite"
264,18,13,"Petite"
264,19,11,"Petite"
264,20,13,"Petite"
264,21,13,"Petite"
264,22,14,"Petite"
264,23,13,"Petite"
264,24,12,"Petite"
264,25,13,"Petite"
264,26,12,"Petite"
264,27,11,"Petite"
264,28,11,"Petite"
264,29,11,"Petite"
264,30,11,"Petite"
264,31,10,"Petite"
264,32,11,"Petite"
264,33,13,"Petite"
264,34,14,"Petite"
264,35,13,"Petite"
264,36,12,"Petite"
264,37,13,"Petite"
264,38,10,"Petite"
264,39,11,"Petite"
264,40,12,"Petite"
264,41,13,"Petite"
264,42,14,"Petite"
264,43,13,"Petite"
264,44,13,"Petite"
264,45,10,"Petite"
264,46,13,"Petite"
264,47,13,"Petite"
264,48,13,"Petite"
264,49,13,"Petite"
264,50,13,"Petite"
264,51,13,"Petite"
264,52,12,"Petite"
264,53,13,"Petite"
264,54,13,"Petite"
264,55,12,"Petite"
264,56,12,"Petite"
264,57,14,"Petite"
264,58,14,"Petite"
264,59,12,"Petite"
264,60,10,"Petite"
264,61,10,"Petite"
264,62,12,"Petite"
264,63,11,"Petite"
264,64,12,"Petite"
264,65,12,"Petite"
264,66,12,"Petite"
264,67,14,"Petite"
264,68,13,"Petite"
264,69,13,"Petite"
264,70,12,"Petite"
264,71,12,"Petite"
264,72,11,"Petite"
264,73,12,"Petite"
264,74,12,"Petite"
264,75,11,"Petite"
264,76,10,"Petite"
264,77,12,"Petite"
264,78,12,"Petite"
264,79,11,"Petite"
264,80,12,"Petite"
264,81,12,"Petite"
264,82,10,"Petite"
264,83,11,"Petite"
264,84,13,"Petite"
264,85,12,"Petite"
264,86,12,"Petite"
264,87,12,"Petite"
264,88,13,"Petite"
264,89,13,"Petite"
264,90,11,"Petite"
264,91,12,"Petite"
264,92,13,"Petite"
264,93,13,"Petite"
264,94,13,"Petite"
264,95,12,"Petite"
264,96,13,"Petite"
264,97,13,"Petite"
264,98,11,"Petite"
264,99,12,"Petite"
264,100,12,"Petite"
264,101,12,"Petite"
265,0,11,"Petite"
265,1,12,"Petite"
265,2,12,"Petite"
265,3,12,"Petite"
265,4,14,"Petite"
265,5,12,"Petite"
265,6,11,"Petite"
265,7,12,"Petite"
265,8,12,"Petite"
265,9,12,"Petite"
265,10,11,"Petite"
265,11,12,"Petite"
265,12,13,"Petite"
265,13,13,"Petite"
265,14,14,"Petite"
265,15,14,"Petite"
265,16,15,"Petite"
265,17,14,"Petite"
265,18,14,"Petite"
265,19,13,"Petite"
265,20,12,"Petite"
265,21,13,"Petite"
265,22,12,"Petite"
265,23,13,"Petite"
265,24,13,"Petite"
265,25,11,"Petite"
265,26,11,"Petite"
265,27,13,"Petite"
265,28,13,"Petite"
265,29,12,"Petite"
265,30,11,"Petite"
265,31,12,"Petite"
265,32,12,"Petite"
265,33,12,"Petite"
265,34,14,"Petite"
265,35,13,"Petite"
265,36,13,"Petite"
265,37,12,"Petite"
265,38,12,"Petite"
265,39,11,"Petite"
265,40,11,"Petite"
265,41,13,"Petite"
265,42,14,"Petite"
265,43,14,"Petite"
265,44,14,"Petite"
265,45,13,"Petite"
265,46,13,"Petite"
265,47,10,"Petite"
265,48,10,"Petite"
265,49,11,"Petite"
265,50,12,"Petite"
265,51,13,"Petite"
265,52,13,"Petite"
265,53,15,"Petite"
265,54,13,"Petite"
265,55,12,"Petite"
265,56,12,"Petite"
265,57,13,"Petite"
265,58,14,"Petite"
265,59,12,"Petite"
265,60,11,"Petite"
265,61,12,"Petite"
265,62,13,"Petite"
265,63,13,"Petite"
265,64,14,"Petite"
265,65,11,"Petite"
265,66,12,"Petite"
265,67,11,"Petite"
265,68,12,"Petite"
265,69,14,"Petite"
265,70,14,"Petite"
265,71,12,"Petite"
265,72,11,"Petite"
265,73,12,"Petite"
265,74,10,"Petite"
265,75,12,"Petite"
265,76,13,"Petite"
265,77,13,"Petite"
265,78,12,"Petite"
265,79,11,"Petite"
265,80,11,"Petite"
265,81,13,"Petite"
265,82,12,"Petite"
265,83,13,"Petite"
265,84,11,"Petite"
265,85,12,"Petite"
265,86,12,"Petite"
265,87,13,"Petite"
265,88,11,"Petite"
265,89,13,"Petite"
265,90,12,"Petite"
265,91,13,"Petite"
265,92,12,"Petite"
265,93,11,"Petite"
265,94,12,"Petite"
265,95,15,"Petite"
265,96,12,"Petite"
265,97,11,"Petite"
265,98,11,"Petite"
265,99,11,"Petite"
265,100,13,"Petite"
265,101,14,"Petite"
266,0,12,"Petite"
266,1,13,"Petite"
266,2,13,"Petite"
266,3,12,"Petite"
266,4,14,"Petite"
266,5,12,"Petite"
266,6,11,"Petite"
266,7,12,"Petite"
266,8,12,"Petite"
266,9,13,"Petite"
266,10,14,"Petite"
266,11,12,"Petite"
266,12,13,"Petite"
266,13,13,"Petite"
266,14,13,"Petite"
266,15,14,"Petite"
266,16,12,"Petite"
266,17,13,"Petite"
266,18,12,"Petite"
266,19,12,"Petite"
266,20,13,"Petite"
266,21,13,"Petite"
266,22,14,"Petite"
266,23,14,"Petite"
266,24,15,"Petite"
266,25,13,"Petite"
266,26,12,"Petite"
266,27,15,"Petite"
266,28,13,"Petite"
266,29,13,"Petite"
266,30,13,"Petite"
266,31,13,"Petite"
266,32,12,"Petite"
266,33,12,"Petite"
266,34,11,"Petite"
266,35,13,"Petite"
266,36,12,"Petite"
266,37,14,"Petite"
266,38,14,"Petite"
266,39,13,"Petite"
266,40,14,"Petite"
266,41,15,"Petite"
266,42,13,"Petite"
266,43,12,"Petite"
266,44,12,"Petite"
266,45,12,"Petite"
266,46,14,"Petite"
266,47,14,"Petite"
266,48,15,"Petite"
266,49,13,"Petite"
266,50,12,"Petite"
266,51,14,"Petite"
266,52,12,"Petite"
266,53,12,"Petite"
266,54,13,"Petite"
266,55,14,"Petite"
266,56,12,"Petite"
266,57,13,"Petite"
266,58,10,"Petite"
266,59,12,"Petite"
266,60,15,"Petite"
266,61,12,"Petite"
266,62,13,"Petite"
266,63,12,"Petite"
266,64,12,"Petite"
266,65,10,"Petite"
266,66,11,"Petite"
266,67,10,"Petite"
266,68,13,"Petite"
266,69,13,"Petite"
266,70,13,"Petite"
266,71,14,"Petite"
266,72,12,"Petite"
266,73,11,"Petite"
266,74,11,"Petite"
266,75,11,"Petite"
266,76,11,"Petite"
266,77,11,"Petite"
266,78,10,"Petite"
266,79,12,"Petite"
266,80,14,"Petite"
266,81,13,"Petite"
266,82,14,"Petite"
266,83,13,"Petite"
266,84,13,"Petite"
266,85,13,"Petite"
266,86,11,"Petite"
266,87,11,"Petite"
266,88,13,"Petite"
266,89,14,"Petite"
266,90,11,"Petite"
266,91,14,"Petite"
266,92,13,"Petite"
266,93,13,"Petite"
266,94,12,"Petite"
266,95,12,"Petite"
266,96,12,"Petite"
266,97,11,"Petite"
266,98,11,"Petite"
266,99,10,"Petite"
266,100,12,"Petite"
266,101,12,"Petite"
267,0,10,"Petite"
267,1,12,"Petite"
267,2,10,"Petite"
267,3,11,"Petite"
267,4,11,"Petite"
267,5,10,"Petite"
267,6,10,"Petite"
267,7,11,"Petite"
267,8,12,"Petite"
267,9,12,"Petite"
267,10,12,"Petite"
267,11,13,"Petite"
267,12,12,"Petite"
267,13,12,"Petite"
267,14,13,"Petite"
267,15,12,"Petite"
267,16,14,"Petite"
267,17,13,"Petite"
267,18,12,"Petite"
267,19,12,"Petite"
267,20,15,"Petite"
267,21,13,"Petite"
267,22,11,"Petite"
267,23,12,"Petite"
267,24,11,"Petite"
267,25,13,"Petite"
267,26,13,"Petite"
267,27,12,"Petite"
267,28,12,"Petite"
267,29,13,"Petite"
267,30,13,"Petite"
267,31,14,"Petite"
267,32,12,"Petite"
267,33,12,"Petite"
267,34,13,"Petite"
267,35,12,"Petite"
267,36,12,"Petite"
267,37,11,"Petite"
267,38,12,"Petite"
267,39,12,"Petite"
267,40,12,"Petite"
267,41,11,"Petite"
267,42,13,"Petite"
267,43,15,"Petite"
267,44,13,"Petite"
267,45,12,"Petite"
267,46,13,"Petite"
267,47,12,"Petite"
267,48,13,"Petite"
267,49,12,"Petite"
267,50,13,"Petite"
267,51,14,"Petite"
267,52,13,"Petite"
267,53,11,"Petite"
267,54,13,"Petite"
267,55,15,"Petite"
267,56,14,"Petite"
267,57,14,"Petite"
267,58,12,"Petite"
267,59,12,"Petite"
267,60,13,"Petite"
267,61,15,"Petite"
267,62,14,"Petite"
267,63,13,"Petite"
267,64,12,"Petite"
267,65,13,"Petite"
267,66,13,"Petite"
267,67,13,"Petite"
267,68,15,"Petite"
267,69,12,"Petite"
267,70,13,"Petite"
267,71,13,"Petite"
267,72,12,"Petite"
267,73,12,"Petite"
267,74,10,"Petite"
267,75,12,"Petite"
267,76,12,"Petite"
267,77,12,"Petite"
267,78,11,"Petite"
267,79,12,"Petite"
267,80,11,"Petite"
267,81,11,"Petite"
267,82,12,"Petite"
267,83,10,"Petite"
267,84,10,"Petite"
267,85,12,"Petite"
267,86,13,"Petite"
267,87,13,"Petite"
267,88,12,"Petite"
267,89,14,"Petite"
267,90,15,"Petite"
267,91,13,"Petite"
267,92,13,"Petite"
267,93,13,"Petite"
267,94,11,"Petite"
267,95,12,"Petite"
267,96,14,"Petite"
267,97,12,"Petite"
267,98,11,"Petite"
267,99,11,"Petite"
267,100,12,"Petite"
267,101,13,"Petite"
268,0,12,"Petite"
268,1,13,"Petite"
268,2,13,"Petite"
268,3,14,"Petite"
268,4,14,"Petite"
268,5,15,"Petite"
268,6,14,"Petite"
268,7,14,"Petite"
268,8,14,"Petite"
268,9,12,"Petite"
268,10,11,"Petite"
268,11,12,"Petite"
268,12,12,"Petite"
268,13,11,"Petite"
268,14,12,"Petite"
268,15,13,"Petite"
268,16,12,"Petite"
268,17,13,"Petite"
268,18,13,"Petite"
268,19,10,"Petite"
268,20,9,"Petite"
268,21,10,"Petite"
268,22,11,"Petite"
268,23,10,"Petite"
268,24,11,"Petite"
268,25,11,"Petite"
268,26,12,"Petite"
268,27,13,"Petite"
268,28,12,"Petite"
268,29,12,"Petite"
268,30,11,"Petite"
268,31,12,"Petite"
268,32,11,"Petite"
268,33,11,"Petite"
268,34,13,"Petite"
268,35,12,"Petite"
268,36,13,"Petite"
268,37,13,"Petite"
268,38,13,"Petite"
268,39,15,"Petite"
268,40,15,"Petite"
268,41,16,"Petite"
268,42,15,"Petite"
268,43,15,"Petite"
268,44,14,"Petite"
268,45,13,"Petite"
268,46,12,"Petite"
268,47,11,"Petite"
268,48,11,"Petite"
268,49,11,"Petite"
268,50,11,"Petite"
268,51,12,"Petite"
268,52,13,"Petite"
268,53,12,"Petite"
268,54,12,"Petite"
268,55,11,"Petite"
268,56,10,"Petite"
268,57,12,"Petite"
268,58,12,"Petite"
268,59,11,"Petite"
268,60,11,"Petite"
268,61,12,"Petite"
268,62,13,"Petite"
268,63,11,"Petite"
268,64,13,"Petite"
268,65,13,"Petite"
268,66,13,"Petite"
268,67,12,"Petite"
268,68,13,"Petite"
268,69,13,"Petite"
268,70,13,"Petite"
268,71,13,"Petite"
268,72,13,"Petite"
268,73,12,"Petite"
268,74,13,"Petite"
268,75,12,"Petite"
268,76,13,"Petite"
268,77,13,"Petite"
268,78,12,"Petite"
268,79,12,"Petite"
268,80,12,"Petite"
268,81,10,"Petite"
268,82,10,"Petite"
268,83,10,"Petite"
268,84,11,"Petite"
268,85,11,"Petite"
268,86,11,"Petite"
268,87,12,"Petite"
268,88,13,"Petite"
268,89,14,"Petite"
268,90,13,"Petite"
268,91,14,"Petite"
268,92,11,"Petite"
268,93,12,"Petite"
268,94,11,"Petite"
268,95,14,"Petite"
268,96,11,"Petite"
268,97,13,"Petite"
268,98,13,"Petite"
268,99,12,"Petite"
268,100,13,"Petite"
268,101,14,"Petite"
269,0,13,"Petite"
269,1,11,"Petite"
269,2,11,"Petite"
269,3,11,"Petite"
269,4,13,"Petite"
269,5,12,"Petite"
269,6,13,"Petite"
269,7,10,"Petite"
269,8,11,"Petite"
269,9,12,"Petite"
269,10,11,"Petite"
269,11,12,"Petite"
269,12,11,"Petite"
269,13,13,"Petite"
269,14,11,"Petite"
269,15,11,"Petite"
269,16,11,"Petite"
269,17,11,"Petite"
269,18,10,"Petite"
269,19,10,"Petite"
269,20,12,"Petite"
269,21,13,"Petite"
269,22,12,"Petite"
269,23,13,"Petite"
269,24,11,"Petite"
269,25,11,"Petite"
269,26,13,"Petite"
269,27,13,"Petite"
269,28,13,"Petite"
269,29,12,"Petite"
269,30,12,"Petite"
269,31,12,"Petite"
269,32,13,"Petite"
269,33,11,"Petite"
269,34,11,"Petite"
269,35,12,"Petite"
269,36,12,"Petite"
269,37,12,"Petite"
269,38,12,"Petite"
269,39,11,"Petite"
269,40,11,"Petite"
269,41,12,"Petite"
269,42,13,"Petite"
269,43,12,"Petite"
269,44,12,"Petite"
269,45,12,"Petite"
269,46,11,"Petite"
269,47,12,"Petite"
269,48,11,"Petite"
269,49,13,"Petite"
269,50,12,"Petite"
269,51,13,"Petite"
269,52,11,"Petite"
269,53,11,"Petite"
269,54,12,"Petite"
269,55,11,"Petite"
269,56,11,"Petite"
269,57,11,"Petite"
269,58,11,"Petite"
269,59,9,"Petite"
269,60,11,"Petite"
269,61,12,"Petite"
269,62,11,"Petite"
269,63,13,"Petite"
269,64,13,"Petite"
269,65,12,"Petite"
269,66,11,"Petite"
269,67,11,"Petite"
269,68,12,"Petite"
269,69,13,"Petite"
269,70,12,"Petite"
269,71,11,"Petite"
269,72,12,"Petite"
269,73,11,"Petite"
269,74,13,"Petite"
269,75,13,"Petite"
269,76,14,"Petite"
269,77,14,"Petite"
269,78,14,"Petite"
269,79,11,"Petite"
269,80,11,"Petite"
269,81,12,"Petite"
269,82,12,"Petite"
269,83,13,"Petite"
269,84,12,"Petite"
269,85,11,"Petite"
269,86,10,"Petite"
269,87,12,"Petite"
269,88,11,"Petite"
269,89,11,"Petite"
269,90,14,"Petite"
269,91,13,"Petite"
269,92,13,"Petite"
269,93,13,"Petite"
269,94,13,"Petite"
269,95,13,"Petite"
269,96,14,"Petite"
269,97,13,"Petite"
269,98,11,"Petite"
269,99,12,"Petite"
269,100,13,"Petite"
269,101,12,"Petite"
270,0,13,"Petite"
270,1,13,"Petite"
270,2,13,"Petite"
270,3,13,"Petite"
270,4,12,"Petite"
270,5,12,"Petite"
270,6,13,"Petite"
270,7,12,"Petite"
270,8,13,"Petite"
270,9,11,"Petite"
270,10,14,"Petite"
270,11,11,"Petite"
270,12,12,"Petite"
270,13,12,"Petite"
270,14,11,"Petite"
270,15,11,"Petite"
270,16,13,"Petite"
270,17,13,"Petite"
270,18,12,"Petite"
270,19,11,"Petite"
270,20,12,"Petite"
270,21,12,"Petite"
270,22,12,"Petite"
270,23,12,"Petite"
270,24,13,"Petite"
270,25,12,"Petite"
270,26,12,"Petite"
270,27,11,"Petite"
270,28,11,"Petite"
270,29,12,"Petite"
270,30,12,"Petite"
270,31,13,"Petite"
270,32,12,"Petite"
270,33,12,"Petite"
270,34,13,"Petite"
270,35,13,"Petite"
270,36,13,"Petite"
270,37,13,"Petite"
270,38,12,"Petite"
270,39,12,"Petite"
270,40,14,"Petite"
270,41,12,"Petite"
270,42,13,"Petite"
270,43,13,"Petite"
270,44,14,"Petite"
270,45,13,"Petite"
270,46,12,"Petite"
270,47,11,"Petite"
270,48,11,"Petite"
270,49,10,"Petite"
270,50,12,"Petite"
270,51,11,"Petite"
270,52,11,"Petite"
270,53,12,"Petite"
270,54,13,"Petite"
270,55,12,"Petite"
270,56,12,"Petite"
270,57,13,"Petite"
270,58,10,"Petite"
270,59,11,"Petite"
270,60,11,"Petite"
270,61,13,"Petite"
270,62,12,"Petite"
270,63,14,"Petite"
270,64,14,"Petite"
270,65,13,"Petite"
270,66,10,"Petite"
270,67,11,"Petite"
270,68,11,"Petite"
270,69,11,"Petite"
270,70,12,"Petite"
270,71,12,"Petite"
270,72,14,"Petite"
